date,AQI,PM2.5,PM10,NO2,SO2,CO,O3_8h_max,temperature,humidity,wind_speed
2024-04-27,30,11.9,24.2,31.5,5.4,0.48,58.7,18.1,81,1.8
2024-04-28,46,16.7,22.8,31.0,2.9,0.73,71.4,24.1,76,2.3
2024-04-29,40,11.8,19.4,27.2,8.4,0.81,66.1,22.6,74,2.3
2024-04-30,26,15.5,33.8,20.5,7.7,0.82,42.3,25.4,90,2.0
2024-05-01,46,11.9,18.0,33.2,5.1,0.59,61.8,26.4,90,4.0
2024-05-02,25,17.6,27.1,11.9,5.3,0.55,52.5,27.5,92,2.9
2024-05-03,28,11.7,17.2,12.8,11.0,0.68,48.2,28.4,80,2.5
2024-05-04,46,3.1,5.0,20.7,8.6,0.76,74.8,25.7,88,2.6
2024-05-05,26,18.3,36.5,34.8,7.3,0.7,42.5,26.0,80,4.0
2024-05-06,28,7.5,11.7,20.0,3.5,0.71,47.1,22.9,73,3.7
2024-05-07,18,8.7,16.2,20.2,3.7,0.79,43.9,28.5,89,3.6
2024-05-08,21,9.0,9.0,12.6,6.5,0.61,38.1,25.7,93,2.1
2024-05-09,32,18.9,31.1,26.9,5.9,0.66,62.7,24.0,72,2.5
2024-05-10,40,3.0,5.0,27.0,5.7,0.84,77.9,27.5,72,1.7
2024-05-11,53,27.7,56.3,26.0,9.7,0.66,57.7,21.6,80,4.2
2024-05-12,27,17.3,30.5,17.5,5.0,0.55,37.9,25.1,88,4.1
2024-05-13,42,13.1,15.9,17.0,5.4,0.61,73.1,27.8,71,3.1
2024-05-14,53,11.7,24.2,13.5,4.6,0.59,85.8,25.1,82,2.8
2024-05-15,27,13.4,9.6,21.8,7.0,0.72,50.8,24.6,75,2.4
2024-05-16,29,14.6,24.3,14.8,10.0,0.59,53.3,25.2,86,3.0
2024-05-17,38,15.2,28.6,14.2,5.2,0.71,68.2,22.0,74,2.9
2024-05-18,52,14.8,28.6,18.7,4.5,0.61,84.8,27.4,86,4.0
2024-05-19,34,12.4,19.9,18.3,2.0,0.47,52.7,25.8,79,1.8
2024-05-20,26,11.0,17.1,18.0,6.7,0.71,40.5,25.5,73,3.3
2024-05-21,42,11.2,16.2,24.0,5.7,0.69,70.0,25.5,81,1.3
2024-05-22,39,11.0,17.3,21.7,8.0,0.73,72.5,26.0,64,4.2
2024-05-23,38,17.7,30.9,19.5,5.3,0.61,60.6,27.3,76,2.8
2024-05-24,32,15.0,19.9,22.3,8.6,0.6,52.1,25.9,83,2.7
2024-05-25,45,3.0,5.4,15.3,3.5,0.72,75.4,23.3,66,3.1
2024-05-26,43,15.3,27.5,21.9,6.4,0.83,68.4,27.2,59,3.9
2024-05-27,30,13.0,25.7,22.2,5.7,0.68,49.0,27.0,61,3.9
2024-05-28,33,11.9,21.8,12.2,5.2,0.72,61.2,26.4,91,2.0
2024-05-29,24,10.1,14.8,27.2,6.5,0.65,40.2,28.2,79,2.2
2024-05-30,41,17.6,33.6,16.0,4.0,0.53,70.8,26.1,76,3.6
2024-05-31,34,16.7,27.7,21.8,6.1,0.78,56.6,28.2,88,4.2
2024-06-01,33,7.3,5.0,27.0,3.3,0.77,59.5,30.8,79,3.1
2024-06-02,37,13.2,23.9,25.6,10.2,0.75,65.5,29.2,84,3.7
2024-06-03,40,6.3,12.3,20.2,6.7,0.66,66.6,26.5,82,3.1
2024-06-04,48,4.3,9.7,17.8,6.2,0.74,79.4,27.7,78,2.5
2024-06-05,49,8.1,9.9,25.7,10.1,0.77,74.9,30.5,84,2.7
2024-06-06,35,15.5,22.9,24.0,4.8,0.84,63.7,25.0,88,3.3
2024-06-07,41,16.0,28.4,16.3,5.3,0.78,77.5,27.2,81,2.2
2024-06-08,39,13.8,26.5,15.2,7.1,0.69,72.0,27.3,78,3.7
2024-06-09,43,14.8,27.6,7.6,5.2,0.55,59.6,26.3,79,3.4
2024-06-10,45,13.8,28.0,20.9,6.7,0.7,64.1,29.7,64,2.6
2024-06-11,41,8.0,10.9,19.5,6.0,0.71,63.8,28.8,84,4.4
2024-06-12,36,13.4,19.3,26.8,5.9,0.75,73.6,26.6,72,4.7
2024-06-13,39,15.2,23.0,22.2,6.7,0.82,60.5,29.2,87,3.7
2024-06-14,31,15.0,21.6,28.0,4.5,0.67,60.1,27.7,81,1.2
2024-06-15,66,17.1,29.9,15.8,3.9,0.89,95.5,26.2,83,3.0
2024-06-16,49,14.7,16.5,26.8,9.3,0.5,80.1,26.6,88,4.5
2024-06-17,31,13.0,21.0,16.8,6.7,0.72,54.6,28.9,75,1.2
2024-06-18,47,16.6,24.5,24.7,7.2,0.6,74.6,29.9,85,3.2
2024-06-19,39,11.1,17.3,11.2,6.3,0.49,67.8,27.0,84,3.7
2024-06-20,42,6.8,12.1,21.4,4.3,0.66,71.9,29.1,81,3.6
2024-06-21,31,10.4,23.2,8.1,5.4,0.53,68.1,31.2,75,1.9
2024-06-22,52,7.5,16.6,18.4,2.4,0.66,83.8,25.5,87,4.3
2024-06-23,40,7.8,7.8,22.6,7.9,0.68,71.2,28.7,88,3.4
2024-06-24,37,10.5,19.4,16.9,5.7,0.79,65.1,29.7,83,4.5
2024-06-25,50,7.2,12.8,13.7,9.2,0.53,81.6,27.8,73,3.6
2024-06-26,45,9.7,18.3,25.1,4.5,0.77,69.5,30.5,78,4.1
2024-06-27,50,3.0,5.0,19.4,3.2,0.69,67.8,32.4,82,2.6
2024-06-28,38,12.3,24.4,17.1,5.9,0.78,70.7,28.7,88,2.4
2024-06-29,41,11.2,9.9,20.3,4.0,0.64,64.6,27.5,69,2.3
2024-06-30,36,7.1,12.0,35.8,6.0,0.55,66.1,30.0,77,3.1
2024-07-01,33,13.7,15.3,25.7,2.0,0.52,62.7,30.7,77,2.0
2024-07-02,34,15.1,27.6,25.7,3.7,0.51,60.2,24.0,79,2.8
2024-07-03,37,3.0,7.2,21.4,6.4,0.69,56.5,29.0,70,3.1
2024-07-04,32,6.6,7.3,19.7,7.1,0.79,50.6,28.2,78,2.3
2024-07-05,43,6.6,7.4,4.4,8.0,0.58,58.3,29.8,78,1.5
2024-07-06,46,5.7,10.0,14.7,3.3,0.7,68.9,28.6,72,2.6
2024-07-07,46,14.5,18.7,15.9,6.5,0.49,73.0,28.8,79,4.0
2024-07-08,47,9.4,24.4,7.5,10.0,0.66,67.4,27.3,76,1.0
2024-07-09,25,9.1,9.4,11.8,5.7,0.71,36.2,30.5,84,2.6
2024-07-10,60,3.0,14.0,6.9,8.9,0.5,95.1,32.3,73,2.3
2024-07-11,52,13.6,17.9,18.5,5.6,0.62,87.8,27.3,81,3.5
2024-07-12,55,4.2,5.9,23.7,9.2,0.71,78.2,26.2,74,2.6
2024-07-13,61,10.7,12.0,25.4,7.9,0.35,100.1,29.0,75,2.9
2024-07-14,26,11.8,23.7,21.2,3.5,0.77,56.8,28.9,82,4.4
2024-07-15,68,17.2,27.2,13.0,8.2,0.68,99.8,31.3,82,4.1
2024-07-16,45,3.9,6.8,7.2,3.2,0.71,57.0,26.5,77,2.0
2024-07-17,47,3.0,6.8,8.2,5.7,0.6,75.1,27.9,78,3.0
2024-07-18,27,11.3,15.6,11.1,5.5,0.47,52.4,24.7,68,1.3
2024-07-19,50,19.4,42.9,13.4,5.1,0.69,71.7,31.7,91,3.4
2024-07-20,52,16.6,25.5,17.8,3.5,0.63,77.3,29.5,85,4.2
2024-07-21,36,11.4,18.5,12.7,5.3,0.64,69.2,28.1,85,4.5
2024-07-22,49,7.9,8.2,20.8,9.4,0.75,82.2,26.4,67,2.6
2024-07-23,51,14.4,25.8,17.4,2.0,0.72,73.0,26.5,75,3.8
2024-07-24,43,5.5,9.2,18.8,7.2,0.83,63.7,29.8,77,2.4
2024-07-25,36,12.8,18.0,25.6,6.9,0.66,63.0,26.8,65,4.3
2024-07-26,54,12.9,24.5,11.7,9.3,0.57,83.7,29.2,87,4.6
2024-07-27,38,15.7,32.4,21.3,7.2,0.62,61.7,33.1,92,2.2
2024-07-28,58,24.2,42.6,18.7,7.9,0.68,85.2,28.3,96,1.7
2024-07-29,46,12.4,21.2,16.7,4.6,0.74,89.8,27.1,72,2.3
2024-07-30,23,7.9,16.4,24.1,7.6,0.49,46.5,29.8,81,5.0
2024-07-31,58,10.3,13.6,24.0,5.5,0.64,88.5,26.5,91,1.2
2024-08-01,58,3.0,6.8,14.3,3.8,0.84,99.7,32.4,78,3.6
2024-08-02,45,7.7,11.6,18.9,6.1,0.66,72.5,31.8,75,1.8
2024-08-03,41,9.2,17.0,21.7,7.1,0.77,77.7,28.7,65,3.6
2024-08-04,57,8.6,12.8,18.4,5.0,0.73,84.3,27.2,89,2.2
2024-08-05,41,12.0,17.2,23.5,3.9,0.78,64.6,28.1,80,2.3
2024-08-06,37,7.1,12.0,21.7,6.2,0.6,71.5,28.4,74,1.9
2024-08-07,31,16.8,22.8,31.0,6.2,0.6,49.0,29.8,82,2.8
2024-08-08,34,11.2,27.8,10.8,5.5,0.68,70.8,31.1,81,4.0
2024-08-09,44,11.2,19.7,19.3,8.3,0.53,76.2,26.9,81,4.3
2024-08-10,44,9.6,19.6,14.5,5.0,0.65,76.5,31.0,78,1.9
2024-08-11,48,12.0,14.1,23.6,5.0,0.71,84.7,30.2,93,3.2
2024-08-12,37,15.3,23.6,10.3,6.6,0.86,57.1,28.0,79,3.2
2024-08-13,40,6.9,10.8,22.1,7.5,0.72,60.8,26.8,93,3.5
2024-08-14,54,7.9,12.8,16.2,7.8,0.74,97.2,29.2,85,2.7
2024-08-15,38,9.7,17.0,15.6,8.0,0.8,66.5,26.9,83,2.1
2024-08-16,34,4.5,8.5,11.3,9.3,0.58,71.8,31.0,79,2.5
2024-08-17,37,7.1,17.0,17.2,7.1,0.66,67.7,26.8,88,3.2
2024-08-18,39,8.8,16.2,26.5,4.3,0.92,56.4,30.1,81,2.7
2024-08-19,61,15.6,27.6,19.8,7.6,0.67,93.1,28.8,73,1.6
2024-08-20,43,12.5,14.4,23.8,3.4,0.79,60.8,27.9,72,1.7
2024-08-21,32,12.2,25.9,30.0,8.0,0.78,51.8,28.8,83,3.0
2024-08-22,47,15.5,23.9,21.6,6.7,0.53,62.0,31.2,73,2.8
2024-08-23,22,10.5,22.1,16.6,5.9,0.71,38.7,26.6,80,3.5
2024-08-24,29,13.2,18.2,22.8,7.2,0.69,59.0,28.2,88,4.3
2024-08-25,28,10.7,21.3,16.7,10.4,0.71,54.2,27.5,82,1.5
2024-08-26,51,12.5,17.7,17.0,4.3,0.6,78.0,28.9,74,3.7
2024-08-27,37,8.3,6.1,10.9,5.5,0.57,58.6,27.6,91,2.7
2024-08-28,43,3.0,7.6,25.6,7.4,0.63,82.1,25.5,84,2.5
2024-08-29,49,10.5,15.1,17.7,6.6,0.67,89.7,26.9,88,2.2
2024-08-30,54,18.3,24.6,21.1,5.3,0.8,80.5,32.3,62,3.4
2024-08-31,31,15.8,23.6,13.8,7.9,0.86,65.5,29.5,83,3.6
2024-09-01,36,18.4,25.5,25.1,7.0,0.86,65.4,27.4,82,4.2
2024-09-02,27,19.8,31.1,17.9,2.8,0.81,40.4,26.4,89,3.3
2024-09-03,36,14.0,23.0,21.6,5.9,0.62,61.2,26.9,63,3.2
2024-09-04,31,14.6,18.4,27.8,6.9,0.68,50.3,26.1,85,3.6
2024-09-05,47,10.5,11.5,27.2,8.5,0.74,73.7,28.1,88,4.7
2024-09-06,63,12.0,25.6,22.4,5.2,0.66,101.8,27.2,59,3.7
2024-09-07,42,16.7,31.3,11.9,7.0,0.78,70.7,24.7,79,4.4
2024-09-08,29,19.6,25.0,40.5,5.3,0.79,33.4,27.5,80,1.9
2024-09-09,32,12.9,17.3,33.0,8.1,0.77,57.8,22.1,72,0.6
2024-09-10,49,11.3,18.6,26.8,7.6,0.82,65.1,27.8,71,1.7
2024-09-11,32,13.6,22.0,18.0,9.2,0.63,64.6,24.2,80,4.8
2024-09-12,25,16.6,24.4,21.8,9.8,0.81,52.3,26.8,70,4.6
2024-09-13,26,6.4,12.9,19.2,6.2,0.65,66.9,24.6,73,2.3
2024-09-14,34,3.0,5.0,30.1,3.9,0.63,44.6,27.0,81,2.8
2024-09-15,27,10.8,20.8,24.1,7.1,0.77,49.1,28.2,89,2.1
2024-09-16,47,7.5,12.3,17.8,6.8,0.84,72.9,30.0,79,1.7
2024-09-17,26,11.1,22.7,19.7,7.7,0.77,48.0,23.9,76,2.8
2024-09-18,40,12.9,16.8,29.2,7.4,0.72,71.3,29.0,71,1.6
2024-09-19,25,11.3,14.2,32.1,6.9,0.75,42.7,27.3,67,3.5
2024-09-20,48,20.9,36.4,31.7,9.4,0.73,89.7,26.1,84,2.9
2024-09-21,33,15.2,21.4,27.0,6.1,0.61,51.6,28.5,74,4.1
2024-09-22,32,15.1,20.4,21.0,5.4,0.6,59.9,26.5,84,3.8
2024-09-23,43,16.7,20.1,3.1,7.8,0.71,68.2,28.4,72,1.6
2024-09-24,28,7.9,14.0,24.3,7.3,0.73,54.8,25.0,70,1.6
2024-09-25,38,18.8,31.4,22.5,7.3,0.72,65.4,25.7,78,3.7
2024-09-26,41,13.2,26.3,23.3,9.3,0.79,71.9,28.9,74,2.4
2024-09-27,50,17.0,20.0,22.8,8.3,0.7,77.7,30.0,65,4.4
2024-09-28,34,8.2,11.2,14.5,9.9,0.78,75.1,26.9,90,2.7
2024-09-29,47,5.8,9.9,25.8,8.6,0.71,60.7,21.4,70,3.9
2024-09-30,30,17.7,33.3,26.3,7.8,0.9,61.1,26.6,82,1.7
2024-10-01,57,19.5,34.1,31.6,7.9,0.81,95.7,25.1,75,3.4
2024-10-02,45,13.1,22.6,33.2,8.6,1.03,74.7,24.5,58,4.4
2024-10-03,32,13.3,24.9,31.1,6.5,0.84,46.7,25.7,60,3.5
2024-10-04,43,23.2,40.6,25.0,5.8,0.78,62.0,24.0,66,3.8
2024-10-05,34,11.7,23.0,27.1,9.6,0.71,55.5,26.7,61,1.3
2024-10-06,34,25.8,46.1,28.0,5.4,0.66,58.5,22.7,82,3.8
2024-10-07,25,13.1,22.8,28.1,4.9,0.7,42.1,27.5,66,2.8
2024-10-08,38,20.8,27.8,33.5,8.2,0.71,54.3,28.1,75,5.3
2024-10-09,48,16.0,34.6,31.4,5.8,0.84,87.7,23.2,72,3.7
2024-10-10,35,20.6,38.7,40.0,6.6,0.75,69.2,23.2,70,2.0
2024-10-11,21,14.9,28.1,40.7,4.8,0.82,23.1,25.8,68,2.3
2024-10-12,47,16.8,34.4,28.0,8.3,0.93,78.8,22.6,78,4.4
2024-10-13,41,17.8,30.7,4.5,7.2,0.79,76.8,24.0,61,2.7
2024-10-14,32,12.6,17.9,34.9,8.3,1.01,55.1,27.2,82,4.2
2024-10-15,48,21.3,36.4,24.3,7.8,0.68,71.3,26.5,58,3.4
2024-10-16,35,15.0,27.3,22.7,7.5,0.78,47.6,29.0,74,2.9
2024-10-17,36,16.5,27.6,25.1,2.5,0.75,53.4,25.3,57,3.6
2024-10-18,45,12.6,15.5,24.8,8.1,0.89,83.0,23.8,65,3.3
2024-10-19,36,4.8,7.7,31.2,4.2,0.58,56.4,25.1,69,5.6
2024-10-20,18,16.6,31.1,18.1,3.8,0.66,32.5,24.7,64,2.4
2024-10-21,48,29.7,46.7,21.0,4.3,0.79,59.6,24.7,67,2.9
2024-10-22,32,21.5,37.6,29.6,6.1,0.96,59.3,25.0,57,3.6
2024-10-23,42,17.5,39.6,31.2,5.9,0.82,78.5,23.1,60,1.4
2024-10-24,36,16.3,24.4,31.3,8.8,0.66,60.7,25.6,72,1.0
2024-10-25,33,17.7,27.5,22.8,3.8,0.68,54.2,22.2,68,3.9
2024-10-26,42,20.3,34.0,21.6,4.6,0.97,76.2,23.6,62,4.7
2024-10-27,29,11.7,21.9,24.5,4.6,0.74,62.3,24.8,79,3.7
2024-10-28,37,23.2,44.1,28.9,6.0,0.71,49.2,20.5,58,2.6
2024-10-29,45,21.2,31.1,36.4,6.1,0.95,77.8,26.5,65,2.5
2024-10-30,42,21.2,46.5,15.2,2.6,0.9,63.4,20.9,64,4.0
2024-10-31,37,19.8,38.3,26.2,2.0,0.93,60.5,26.3,73,2.8
2024-11-01,40,20.9,34.9,23.3,4.7,0.78,46.7,18.4,65,4.5
2024-11-02,35,24.2,36.9,21.3,6.5,0.73,27.9,20.2,64,4.6
2024-11-03,28,23.8,39.9,37.1,8.7,0.89,36.1,22.0,50,3.4
2024-11-04,29,19.0,40.1,34.5,6.0,0.91,44.1,25.4,72,2.2
2024-11-05,36,17.9,32.9,33.9,6.8,0.92,41.1,21.2,63,3.8
2024-11-06,40,21.3,30.1,36.8,7.4,1.03,63.1,17.0,66,4.5
2024-11-07,44,28.5,48.3,28.4,7.9,0.71,47.3,22.9,59,1.7
2024-11-08,38,14.6,24.6,28.7,3.6,0.97,56.8,20.5,58,2.6
2024-11-09,25,13.5,24.7,44.4,4.3,0.77,44.1,21.1,77,4.7
2024-11-10,40,21.6,34.2,29.8,6.7,0.97,59.8,22.1,51,2.1
2024-11-11,32,21.1,43.1,35.7,9.0,0.83,50.0,16.5,57,3.6
2024-11-12,27,21.7,34.7,31.3,4.7,0.8,44.2,21.0,77,3.7
2024-11-13,39,22.0,29.5,20.2,6.7,0.82,43.8,20.2,70,2.9
2024-11-14,30,19.7,33.6,19.0,7.2,0.74,29.7,23.4,62,4.0
2024-11-15,47,28.2,52.7,27.8,5.7,0.88,51.6,22.5,75,1.8
2024-11-16,23,12.8,14.9,37.6,9.3,0.8,43.4,17.7,69,2.2
2024-11-17,26,16.7,28.9,36.0,5.1,0.96,36.5,23.5,67,2.3
2024-11-18,39,20.3,27.9,36.7,7.4,0.94,60.6,21.9,67,3.8
2024-11-19,19,12.6,19.3,25.3,6.2,1.05,25.2,17.9,69,1.9
2024-11-20,28,19.9,35.0,40.9,8.2,0.92,37.7,21.1,69,3.6
2024-11-21,45,29.1,50.1,25.5,3.3,0.93,59.4,23.1,83,3.8
2024-11-22,30,20.9,31.6,32.5,6.6,1.02,48.7,18.6,63,3.3
2024-11-23,33,22.0,45.3,31.2,9.3,0.82,43.3,23.8,64,2.1
2024-11-24,32,14.5,30.8,30.2,9.1,0.73,47.8,18.0,55,3.1
2024-11-25,28,17.7,32.3,39.3,7.8,0.9,46.7,19.4,65,3.5
2024-11-26,32,18.9,27.1,27.0,6.9,0.74,21.3,19.1,80,4.0
2024-11-27,25,19.2,41.1,23.2,5.9,1.13,38.8,23.8,73,3.6
2024-11-28,45,27.2,48.6,31.4,7.1,1.03,68.2,20.0,61,3.4
2024-11-29,34,23.6,41.0,28.9,6.5,1.1,34.1,18.7,65,2.6
2024-11-30,30,15.2,21.7,51.5,8.5,0.89,39.2,21.9,55,3.2
2024-12-01,37,25.2,39.1,37.8,4.0,1.02,24.9,18.3,54,2.5
2024-12-02,38,26.5,41.9,31.3,3.2,0.91,31.7,18.3,63,4.4
2024-12-03,39,29.7,52.3,27.4,3.2,1.05,24.3,16.5,58,4.7
2024-12-04,50,31.9,52.7,22.5,3.3,0.84,40.3,17.5,54,1.4
2024-12-05,27,18.9,30.1,27.6,9.3,0.71,36.0,15.7,66,2.6
2024-12-06,35,19.9,30.5,34.4,4.2,0.88,44.6,20.3,61,2.6
2024-12-07,33,17.7,35.0,42.3,6.2,0.81,17.2,19.3,49,1.6
2024-12-08,32,22.8,40.9,40.5,9.1,1.11,27.9,19.2,45,1.8
2024-12-09,49,26.3,53.1,35.1,8.3,1.14,29.6,18.6,57,3.9
2024-12-10,40,28.9,45.0,31.8,8.8,0.82,39.8,18.0,49,4.4
2024-12-11,34,23.6,41.8,35.4,6.9,1.09,21.1,14.5,47,3.1
2024-12-12,36,22.4,38.8,30.6,10.0,1.06,46.7,18.3,71,5.0
2024-12-13,34,24.8,41.0,44.1,4.9,0.8,50.8,17.2,61,4.6
2024-12-14,27,19.8,41.6,32.6,5.7,0.92,18.2,19.5,60,3.9
2024-12-15,50,34.4,57.7,33.2,6.3,0.9,25.6,18.6,60,2.2
2024-12-16,29,16.0,36.2,20.5,6.9,1.03,25.0,18.1,53,1.4
2024-12-17,44,24.9,51.9,32.6,6.7,0.84,72.5,13.6,65,3.4
2024-12-18,56,34.1,70.0,38.8,5.7,0.95,26.6,16.8,61,2.9
2024-12-19,34,24.0,42.4,27.3,9.5,0.89,58.2,15.9,56,4.0
2024-12-20,33,23.0,35.8,29.2,7.8,1.01,14.0,17.5,57,2.2
2024-12-21,33,22.2,37.7,38.5,6.9,0.94,18.2,16.2,52,2.8
2024-12-22,29,23.1,35.6,24.9,8.7,0.91,22.7,16.4,59,2.8
2024-12-23,51,30.9,55.9,40.1,6.2,0.94,20.3,17.9,60,3.5
2024-12-24,32,12.9,22.8,30.6,7.3,1.16,29.0,16.1,59,3.0
2024-12-25,48,31.7,62.7,31.4,6.5,0.92,22.4,17.2,62,1.4
2024-12-26,24,16.9,29.4,27.0,3.0,0.86,20.7,14.0,61,0.6
2024-12-27,38,22.7,40.5,36.0,6.4,1.02,50.4,15.3,64,3.2
2024-12-28,34,21.9,31.5,48.5,6.0,0.95,51.4,18.3,70,3.9
2024-12-29,34,26.9,48.5,38.4,3.3,0.82,47.2,14.5,67,3.0
2024-12-30,28,16.0,23.7,28.6,3.7,1.18,40.9,19.5,70,3.8
2024-12-31,36,26.3,41.9,40.6,6.5,0.92,34.4,18.9,55,1.8
